x,y,z
-2.900330126285552979e-01,-7.222120165824890137e-01,3.039259910583496094e-01
-2.855120003223419189e-01,-6.985359787940979004e-01,3.075740039348602295e-01
-2.772519886493682861e-01,-7.153000235557556152e-01,3.026539981365203857e-01
-2.805419862270355225e-01,-6.820510029792785645e-01,3.075740039348602295e-01
-3.041850030422210693e-01,-7.496259808540344238e-01,3.053349852561950684e-01
-2.719720005989074707e-01,-6.916400194168090820e-01,3.075740039348602295e-01
-3.035309910774230957e-01,-7.501670122146606445e-01,3.052699863910675049e-01
-3.113470077514648438e-01,-7.539209723472595215e-01,3.053439855575561523e-01
-2.616319954395294189e-01,-6.956040263175964355e-01,3.075740039348602295e-01
-2.817319929599761963e-01,-7.504100203514099121e-01,3.030999898910522461e-01
-2.576200067996978760e-01,-7.145689725875854492e-01,3.007000088691711426e-01
-2.555750012397766113e-01,-7.141900062561035156e-01,3.004969954490661621e-01
-2.529999911785125732e-01,-7.214019894599914551e-01,3.075740039348602295e-01
-2.551009953022003174e-01,-7.327859997749328613e-01,3.075740039348602295e-01
-2.500500082969665527e-01,-7.075880169868469238e-01,2.999469935894012451e-01
-2.696059942245483398e-01,-7.535120248794555664e-01,3.018929958343505859e-01
-2.557660043239593506e-01,-6.749860048294067383e-01,3.075740039348602295e-01
-2.520940005779266357e-01,-6.816040277481079102e-01,3.075740039348602295e-01
-2.472240030765533447e-01,-6.968659758567810059e-01,2.996650040149688721e-01
-2.531700134277343750e-01,-6.773830056190490723e-01,3.002569973468780518e-01
-2.690320014953613281e-01,-7.621020078659057617e-01,3.018360137939453125e-01
-3.043699860572814941e-01,-7.762219905853271484e-01,3.075740039348602295e-01
4.631000012159347534e-02,-6.044579744338989258e-01,-1.036650016903877258e-01
5.054299905896186829e-02,-6.111189723014831543e-01,-1.016350015997886658e-01
4.598300158977508545e-02,-6.161460280418395996e-01,-1.001039966940879822e-01
6.085800006985664368e-02,-6.022999882698059082e-01,-1.043229997158050537e-01
6.251800060272216797e-02,-6.051949858665466309e-01,-1.034409999847412109e-01
2.801500074565410614e-02,-6.012279987335205078e-01,-1.046489998698234558e-01
6.131900101900100708e-02,-6.225389838218688965e-01,-9.815599769353866577e-02
4.620699957013130188e-02,-5.798230171203613281e-01,-1.107930019497871399e-01
6.445699930191040039e-02,-5.867379903793334961e-01,-1.088789999485015869e-01
7.575199753046035767e-02,-5.999130010604858398e-01,-1.050499975681304932e-01
3.344599902629852295e-02,-6.317890286445617676e-01,-9.533700346946716309e-02
2.814600057899951935e-02,-5.786780118942260742e-01,-1.111100018024444580e-01
4.724000021815299988e-02,-5.725139975547790527e-01,-1.128150001168251038e-01
8.337599784135818481e-02,-6.084929704666137695e-01,-1.024359986186027527e-01
5.474000051617622375e-02,-5.688959956169128418e-01,-1.138169988989830017e-01
7.530998438596725464e-03,-5.994719862937927246e-01,-1.051840037107467651e-01
8.350899815559387207e-02,-5.864830017089843750e-01,-1.089489981532096863e-01
8.599981665611267090e-04,-5.908799767494201660e-01,-1.077329963445663452e-01
9.482000023126602173e-02,-5.927630066871643066e-01,-1.072110012173652649e-01
6.244000047445297241e-02,-6.520310044288635254e-01,-8.877599984407424927e-02
8.417700231075286865e-02,-6.428290009498596191e-01,-9.183999896049499512e-02
9.755799919366836548e-02,-5.811060070991516113e-01,-1.104369983077049255e-01
7.803999632596969604e-02,-6.497030258178710938e-01,-8.955100178718566895e-02
-6.834000349044799805e-03,-6.247130036354064941e-01,-9.749300032854080200e-02
6.927199661731719971e-02,-6.551309823989868164e-01,-8.774399757385253906e-02
-7.582001388072967529e-03,-5.813879966735839844e-01,-1.103589981794357300e-01
2.753400057554244995e-02,-5.503460168838500977e-01,-1.189500018954277039e-01
8.223199844360351562e-02,-5.564190149307250977e-01,-1.172700002789497375e-01
8.033599704504013062e-02,-6.566209793090820312e-01,-8.724799752235412598e-02
6.686899811029434204e-02,-5.454400181770324707e-01,-1.202310025691986084e-01
8.420699834823608398e-02,-6.551629900932312012e-01,-8.773300051689147949e-02
1.043569967150688171e-01,-5.752620100975036621e-01,-1.120550036430358887e-01
-4.842559993267059326e-01,1.342259943485260010e-01,-1.361600030213594437e-02
-4.890849888324737549e-01,1.226999983191490173e-01,-1.374899968504905701e-02
-5.028010010719299316e-01,1.188720017671585083e-01,-1.412599999457597733e-02
-4.754939973354339600e-01,1.572870016098022461e-01,-1.337500009685754776e-02
-4.922100007534027100e-01,1.576849967241287231e-01,-1.383499987423419952e-02
-4.632570147514343262e-01,1.185399964451789856e-01,-1.303800009191036224e-02
-4.980480074882507324e-01,1.093449965119361877e-01,-1.399500016123056412e-02
-4.618659913539886475e-01,1.142230033874511719e-01,-1.300000026822090149e-02
-4.913609921932220459e-01,1.444779932498931885e-01,1.417500060051679611e-02
-4.536629915237426758e-01,1.339599937200546265e-01,-1.277399994432926178e-02
-4.950349926948547363e-01,1.631029993295669556e-01,-1.391300000250339508e-02
-4.654890000820159912e-01,1.093539968132972717e-01,-1.309899985790252686e-02
-5.024120211601257324e-01,1.088989973068237305e-01,-1.411600038409233093e-02
-4.755310118198394775e-01,1.252080053091049194e-01,1.530900131911039352e-02
-4.527480006217956543e-01,1.365880072116851807e-01,-1.274900045245885849e-02
-4.763480126857757568e-01,1.226520016789436340e-01,1.526699867099523544e-02
-5.020779967308044434e-01,1.398939937353134155e-01,1.335500087589025497e-02
-4.522680044174194336e-01,1.467549949884414673e-01,-1.273600012063980103e-02
-4.477440118789672852e-01,1.368999928236007690e-01,-1.261099986732006073e-02
-5.067269802093505859e-01,1.226650029420852661e-01,1.299900095909833908e-02
-4.778159856796264648e-01,9.744399785995483398e-02,-1.343899965286254883e-02
-4.957990050315856934e-01,1.711319983005523682e-01,-1.393400039523839951e-02
-5.215950012207031250e-01,1.238730028271675110e-01,-1.468400005251169205e-02
-5.230230093002319336e-01,1.366959959268569946e-01,-1.472999993711709976e-02
-5.106229782104492188e-01,1.050629988312721252e-01,-1.434099953621625900e-02
-5.063449740409851074e-01,1.152229979634284973e-01,1.302799861878156662e-02
-4.645679891109466553e-01,1.138940006494522095e-01,1.586800068616867065e-02
-4.555079936981201172e-01,1.409869939088821411e-01,1.633000001311302185e-02
-5.232909917831420898e-01,1.164759993553161621e-01,-1.473799999803304672e-02
-4.992229938507080078e-01,1.744239926338195801e-01,-1.402799971401691437e-02
-5.054720044136047363e-01,9.660899639129638672e-02,-1.420000009238719940e-02
-5.273820161819458008e-01,1.392039954662322998e-01,-1.487000007182359695e-02
2.717299945652484894e-02,-4.507830142974853516e-01,2.834300100803375244e-01
3.623799979686737061e-02,-4.517289996147155762e-01,2.789820134639739990e-01
1.757499948143959045e-02,-4.577060043811798096e-01,2.872389853000640869e-01
2.465699985623359680e-02,-4.664919972419738770e-01,2.915489971637725830e-01
9.145000949501991272e-03,-4.508230090141296387e-01,2.795859873294830322e-01
4.195899888873100281e-02,-4.629180133342742920e-01,2.786659896373748779e-01
1.218600012362003326e-02,-4.644109904766082764e-01,2.905650138854980469e-01
4.859999939799308777e-02,-4.522860050201416016e-01,2.842989861965179443e-01
2.268999814987182617e-03,-4.563690125942230225e-01,2.865389883518218994e-01
5.181299895048141479e-02,-4.574579894542694092e-01,2.871100008487701416e-01
3.425000235438346863e-03,-4.738039970397949219e-01,2.704699933528900146e-01
4.045699909329414368e-02,-4.830960035324096680e-01,2.981170117855072021e-01
5.602800101041793823e-02,-4.733519852161407471e-01,2.944999933242797852e-01
6.584600359201431274e-02,-4.517549872398376465e-01,2.810379862785339355e-01
-1.144899986684322357e-02,-4.634410142898559570e-01,2.719059884548187256e-01
-2.600066363811492920e-05,-4.776169955730438232e-01,2.648479938507080078e-01
5.803399905562400818e-02,-4.816789925098419189e-01,2.802630066871643066e-01
6.490100175142288208e-02,-4.738849997520446777e-01,2.809450030326843262e-01
6.405399739742279053e-02,-4.772309958934783936e-01,2.808609902858734131e-01
3.397000953555107117e-03,-4.887340068817138672e-01,2.706679999828338623e-01
6.545399874448776245e-02,-4.836390018463134766e-01,2.809999883174896240e-01
7.257399708032608032e-02,-4.730890095233917236e-01,2.830519974231719971e-01
1.803399994969367981e-02,-5.002030134201049805e-01,2.762899994850158691e-01
2.341699972748756409e-02,-5.017799735069274902e-01,2.768250107765197754e-01
7.071699947118759155e-02,-4.796560108661651611e-01,2.815220057964324951e-01
-9.409001097083091736e-03,-4.851700067520141602e-01,2.988019883632659912e-01
7.195699959993362427e-02,-4.782080054283142090e-01,2.844980061054229736e-01
1.424999907612800598e-03,-4.914380013942718506e-01,2.609190046787261963e-01
-2.909991890192031860e-04,-4.958850145339965820e-01,2.750869989395141602e-01
4.882600158452987671e-02,-5.007299780845642090e-01,2.793479859828948975e-01
4.768000915646553040e-03,-4.958240091800689697e-01,2.611069977283477783e-01
6.064099818468093872e-02,-4.911760091781616211e-01,3.006510138511657715e-01
5.776999890804290771e-02,1.861959993839263916e-01,-1.828960031270980835e-01
5.492300167679786682e-02,1.820410043001174927e-01,-1.845439970493316650e-01
5.928299948573112488e-02,2.000910043716430664e-01,-1.820210069417953491e-01
3.690699860453605652e-02,1.795109957456588745e-01,-1.898580044507980347e-01
7.108999788761138916e-02,1.659969985485076904e-01,-1.751859933137893677e-01
4.795800149440765381e-02,1.630720049142837524e-01,-1.879149973392486572e-01
5.708000063896179199e-02,1.590639948844909668e-01,-1.832959949970245361e-01
3.979999944567680359e-02,2.068630009889602661e-01,-1.893489956855773926e-01
3.032100014388561249e-02,1.846330016851425171e-01,-1.910160034894943237e-01
3.536999970674514771e-02,1.685130000114440918e-01,-1.901279985904693604e-01
7.682500034570693970e-02,1.662900000810623169e-01,-1.718659996986389160e-01
3.803599998354911804e-02,1.643279939889907837e-01,-1.896589994430541992e-01
6.166800111532211304e-02,1.536699980497360229e-01,-1.806399971246719360e-01
2.839899994432926178e-02,2.079979926347732544e-01,-1.913529932498931885e-01
4.327199980616569519e-02,1.518229991197586060e-01,-1.887390017509460449e-01
2.097100019454956055e-02,1.836889982223510742e-01,-1.926590055227279663e-01
2.449399977922439575e-02,2.051330059766769409e-01,-1.920399963855743408e-01
3.947199881076812744e-02,2.205709964036941528e-01,-1.894070059061050415e-01
7.973899692296981812e-02,1.541610062122344971e-01,-1.701119989156723022e-01
3.173699975013732910e-02,2.176560014486312866e-01,-1.907670050859451294e-01
1.007299870252609253e-02,2.035070061683654785e-01,-1.927849948406219482e-01
8.637700229883193970e-02,2.251179963350296021e-01,-1.620360016822814941e-01
9.212999790906906128e-02,1.536380052566528320e-01,-1.550389975309371948e-01
9.778100252151489258e-02,1.691150069236755371e-01,-1.481650024652481079e-01
8.615899831056594849e-02,2.297330051660537720e-01,-1.623020023107528687e-01
1.342599838972091675e-02,2.221309989690780640e-01,-1.933739930391311646e-01
3.131499886512756348e-02,1.337720006704330444e-01,-1.908410042524337769e-01
4.126299917697906494e-02,1.266379952430725098e-01,-1.890919953584671021e-01
4.216700047254562378e-02,1.255919933319091797e-01,-1.889329999685287476e-01
4.687998443841934204e-03,2.195290029048919678e-01,-1.918379962444305420e-01
7.568199932575225830e-02,2.460809946060180664e-01,-1.725279986858367920e-01
8.642300218343734741e-02,1.336359977722167969e-01,-1.619810014963150024e-01
5.921499729156494141e-01,-7.100000046193599701e-03,-7.693999912589788437e-03
5.863220095634460449e-01,-5.264000035822391510e-03,-7.100999820977449417e-03
5.855759978294372559e-01,-3.984000068157911301e-03,-7.025000173598527908e-03
6.104670166969299316e-01,-1.996000297367572784e-03,-9.560000151395797729e-03
5.963029861450195312e-01,1.534000132232904434e-02,-8.116999641060829163e-03
5.706369876861572266e-01,2.896999940276145935e-03,-5.503000225871801376e-03
6.058719754219055176e-01,1.325900014489889145e-02,-9.092000313103199005e-03
5.681369900703430176e-01,-9.289998561143875122e-04,-5.249000154435634613e-03
5.769569873809814453e-01,1.285100076347589493e-02,-6.147000007331371307e-03
5.925949811935424805e-01,9.923999197781085968e-03,-2.857000008225440979e-02
6.205649971961975098e-01,-6.147999782115221024e-03,-1.058799959719181061e-02
5.739650130271911621e-01,1.662099733948707581e-02,-5.841999780386686325e-03
6.186460256576538086e-01,1.001099962741136551e-02,-1.039300020784139633e-02
6.149929761886596680e-01,-1.538299955427646637e-02,-3.001300059258937836e-02
5.578140020370483398e-01,2.800021320581436157e-05,-6.424999795854091644e-03
5.641390085220336914e-01,5.950000137090682983e-03,-2.682100050151348114e-02
5.682749748229980469e-01,1.367399934679269791e-02,-2.707500010728836060e-02
5.922530293464660645e-01,3.012900054454803467e-02,-7.705000229179859161e-03
5.835899710655212402e-01,2.539699897170066833e-02,-2.801699936389923096e-02
6.251140236854553223e-01,-1.927999779582023621e-03,-3.069600090384483337e-02
5.550749897956848145e-01,8.549997583031654358e-04,-2.613100036978721619e-02
5.785239934921264648e-01,3.282000124454498291e-02,-6.306000053882598877e-03
5.579959750175476074e-01,1.473999861627817154e-02,-2.644300088286399841e-02
5.937200188636779785e-01,3.788200020790100098e-02,-7.853999733924865723e-03
5.874069929122924805e-01,3.854500129818916321e-02,-7.211000192910432816e-03
6.281390190124511719e-01,9.537001140415668488e-03,-3.090099990367889404e-02
5.984029769897460938e-01,3.895600140094757080e-02,-8.330999873578548431e-03
5.701469779014587402e-01,3.041899949312210083e-02,-2.718999981880187988e-02
5.452659726142883301e-01,3.818999975919723511e-03,-7.505000103265047073e-03
5.673800110816955566e-01,3.430100157856941223e-02,-5.171999800950288773e-03
5.438280105590820312e-01,8.888999931514263153e-03,-2.772999927401542664e-03
5.438470244407653809e-01,4.247999750077724457e-03,-2.104699984192848206e-02
9.730400145053863525e-02,6.627330183982849121e-01,-1.557119935750961304e-01
9.742800146341323853e-02,6.674739718437194824e-01,-1.485890001058578491e-01
9.698499739170074463e-02,6.564019918441772461e-01,-1.491270065307617188e-01
8.450300246477127075e-02,6.627539992332458496e-01,-1.557089984416961670e-01
9.338899701833724976e-02,6.770970225334167480e-01,-1.535010039806365967e-01
1.009289994835853577e-01,6.515430212020874023e-01,-1.443330049514770508e-01
8.451700210571289062e-02,6.732500195503234863e-01,-1.544869989156723022e-01
9.059599786996841431e-02,6.791390180587768555e-01,-1.569010019302368164e-01
9.720399975776672363e-02,6.793490052223205566e-01,-1.488610059022903442e-01
8.375299721956253052e-02,6.486870050430297852e-01,-1.573490053415298462e-01
9.257800132036209106e-02,6.419420242309570312e-01,-1.544889956712722778e-01
8.140700310468673706e-02,6.463999748229980469e-01,-1.680790036916732788e-01
1.000590026378631592e-01,6.367980241775512695e-01,-1.427479982376098633e-01
9.627299755811691284e-02,6.921100020408630371e-01,-1.499930024147033691e-01
1.000590026378631592e-01,6.651120185852050781e-01,-1.253889948129653931e-01
6.533499807119369507e-02,6.592640280723571777e-01,-1.561159938573837280e-01
9.249699860811233521e-02,6.301810145378112793e-01,-1.545879989862442017e-01
9.090899676084518433e-02,6.983860135078430176e-01,-1.512849926948547363e-01
1.000590026378631592e-01,7.019429802894592285e-01,-1.497289985418319702e-01
1.000590026378631592e-01,6.254280209541320801e-01,-1.392399966716766357e-01
