x,y,z
4.286609888076782227e-01,2.947910130023956299e-01,-1.930000074207782745e-02
3.969509899616241455e-01,2.794750034809112549e-01,9.882999584078788757e-03
4.409010112285614014e-01,2.882750034332275391e-01,-1.238000113517045975e-03
4.334439933300018311e-01,2.924059927463531494e-01,-1.953599974513053894e-02
4.184159934520721436e-01,2.761729955673217773e-01,-1.879400014877319336e-02
4.045790135860443115e-01,2.672660052776336670e-01,9.301999583840370178e-03
4.355500042438507080e-01,2.721120119094848633e-01,6.940999999642372131e-03
4.006940126419067383e-01,2.667950093746185303e-01,9.597999975085258484e-03
4.255790114402770996e-01,2.658280134201049805e-01,7.701000198721885681e-03
4.093509912490844727e-01,2.710619866847991943e-01,-1.834700070321559906e-02
4.484100043773651123e-01,2.840769886970520020e-01,1.211000140756368637e-03
3.794369995594024658e-01,3.226389884948730469e-01,-8.326999843120574951e-03
4.028150141239166260e-01,2.684679925441741943e-01,-1.802399940788745880e-02
4.157159924507141113e-01,2.606750130653381348e-01,8.453000336885452271e-03
3.768300116062164307e-01,3.118349909782409668e-01,-1.680099964141845703e-02
4.210329949855804443e-01,2.658610045909881592e-01,-1.892299950122833252e-02
3.743239939212799072e-01,3.254959881305694580e-01,2.337000099942088127e-03
3.731209933757781982e-01,3.261680006980895996e-01,1.103399973362684250e-02
3.714070022106170654e-01,3.138180077075958252e-01,-1.656600087881088257e-02
3.697820007801055908e-01,3.078860044479370117e-01,-1.649500057101249695e-02
3.935720026493072510e-01,2.633740007877349854e-01,-1.756699942052364349e-02
4.534800052642822266e-01,2.734879851341247559e-01,5.574000068008899689e-03
-3.099820017814636230e-01,-7.088569998741149902e-01,3.075740039348602295e-01
-3.045090138912200928e-01,-7.135630249977111816e-01,3.075740039348602295e-01
-3.026359975337982178e-01,-7.231609821319580078e-01,3.051809966564178467e-01
-2.924169898033142090e-01,-7.119899988174438477e-01,3.075740039348602295e-01
-3.087390065193176270e-01,-7.267270088195800781e-01,3.057880103588104248e-01
-2.974289953708648682e-01,-7.247819900512695312e-01,3.075740039348602295e-01
-2.936759889125823975e-01,-6.961709856986999512e-01,3.075740039348602295e-01
-2.891719937324523926e-01,-7.034850120544433594e-01,3.038409948348999023e-01
-2.956089973449707031e-01,-6.916270256042480469e-01,3.044809997081756592e-01
-2.966350018978118896e-01,-6.891940236091613770e-01,3.056760132312774658e-01
-2.900330126285552979e-01,-7.222120165824890137e-01,3.039259910583496094e-01
-2.855120003223419189e-01,-6.985359787940979004e-01,3.075740039348602295e-01
-2.772519886493682861e-01,-7.153000235557556152e-01,3.026539981365203857e-01
-2.805419862270355225e-01,-6.820510029792785645e-01,3.075740039348602295e-01
-3.041850030422210693e-01,-7.496259808540344238e-01,3.053349852561950684e-01
-2.719720005989074707e-01,-6.916400194168090820e-01,3.075740039348602295e-01
-3.035309910774230957e-01,-7.501670122146606445e-01,3.052699863910675049e-01
-3.113470077514648438e-01,-7.539209723472595215e-01,3.053439855575561523e-01
-2.616319954395294189e-01,-6.956040263175964355e-01,3.075740039348602295e-01
-2.817319929599761963e-01,-7.504100203514099121e-01,3.030999898910522461e-01
-2.576200067996978760e-01,-7.145689725875854492e-01,3.007000088691711426e-01
-2.555750012397766113e-01,-7.141900062561035156e-01,3.004969954490661621e-01
-2.529999911785125732e-01,-7.214019894599914551e-01,3.075740039348602295e-01
-2.551009953022003174e-01,-7.327859997749328613e-01,3.075740039348602295e-01
-2.500500082969665527e-01,-7.075880169868469238e-01,2.999469935894012451e-01
-2.696059942245483398e-01,-7.535120248794555664e-01,3.018929958343505859e-01
-2.557660043239593506e-01,-6.749860048294067383e-01,3.075740039348602295e-01
-2.520940005779266357e-01,-6.816040277481079102e-01,3.075740039348602295e-01
-2.472240030765533447e-01,-6.968659758567810059e-01,2.996650040149688721e-01
-2.531700134277343750e-01,-6.773830056190490723e-01,3.002569973468780518e-01
-2.690320014953613281e-01,-7.621020078659057617e-01,3.018360137939453125e-01
-3.043699860572814941e-01,-7.762219905853271484e-01,3.075740039348602295e-01
4.631000012159347534e-02,-6.044579744338989258e-01,-1.036650016903877258e-01
5.054299905896186829e-02,-6.111189723014831543e-01,-1.016350015997886658e-01
4.598300158977508545e-02,-6.161460280418395996e-01,-1.001039966940879822e-01
6.085800006985664368e-02,-6.022999882698059082e-01,-1.043229997158050537e-01
6.251800060272216797e-02,-6.051949858665466309e-01,-1.034409999847412109e-01
2.801500074565410614e-02,-6.012279987335205078e-01,-1.046489998698234558e-01
6.131900101900100708e-02,-6.225389838218688965e-01,-9.815599769353866577e-02
4.620699957013130188e-02,-5.798230171203613281e-01,-1.107930019497871399e-01
6.445699930191040039e-02,-5.867379903793334961e-01,-1.088789999485015869e-01
7.575199753046035767e-02,-5.999130010604858398e-01,-1.050499975681304932e-01
3.344599902629852295e-02,-6.317890286445617676e-01,-9.533700346946716309e-02
2.814600057899951935e-02,-5.786780118942260742e-01,-1.111100018024444580e-01
4.724000021815299988e-02,-5.725139975547790527e-01,-1.128150001168251038e-01
8.337599784135818481e-02,-6.084929704666137695e-01,-1.024359986186027527e-01
5.474000051617622375e-02,-5.688959956169128418e-01,-1.138169988989830017e-01
7.530998438596725464e-03,-5.994719862937927246e-01,-1.051840037107467651e-01
8.350899815559387207e-02,-5.864830017089843750e-01,-1.089489981532096863e-01
8.599981665611267090e-04,-5.908799767494201660e-01,-1.077329963445663452e-01
9.482000023126602173e-02,-5.927630066871643066e-01,-1.072110012173652649e-01
6.244000047445297241e-02,-6.520310044288635254e-01,-8.877599984407424927e-02
8.417700231075286865e-02,-6.428290009498596191e-01,-9.183999896049499512e-02
9.755799919366836548e-02,-5.811060070991516113e-01,-1.104369983077049255e-01
7.803999632596969604e-02,-6.497030258178710938e-01,-8.955100178718566895e-02
-6.834000349044799805e-03,-6.247130036354064941e-01,-9.749300032854080200e-02
6.927199661731719971e-02,-6.551309823989868164e-01,-8.774399757385253906e-02
-7.582001388072967529e-03,-5.813879966735839844e-01,-1.103589981794357300e-01
2.753400057554244995e-02,-5.503460168838500977e-01,-1.189500018954277039e-01
8.223199844360351562e-02,-5.564190149307250977e-01,-1.172700002789497375e-01
8.033599704504013062e-02,-6.566209793090820312e-01,-8.724799752235412598e-02
6.686899811029434204e-02,-5.454400181770324707e-01,-1.202310025691986084e-01
8.420699834823608398e-02,-6.551629900932312012e-01,-8.773300051689147949e-02
1.043569967150688171e-01,-5.752620100975036621e-01,-1.120550036430358887e-01
-4.842559993267059326e-01,1.342259943485260010e-01,-1.361600030213594437e-02
-4.890849888324737549e-01,1.226999983191490173e-01,-1.374899968504905701e-02
-5.028010010719299316e-01,1.188720017671585083e-01,-1.412599999457597733e-02
-4.754939973354339600e-01,1.572870016098022461e-01,-1.337500009685754776e-02
-4.922100007534027100e-01,1.576849967241287231e-01,-1.383499987423419952e-02
-4.632570147514343262e-01,1.185399964451789856e-01,-1.303800009191036224e-02
-4.980480074882507324e-01,1.093449965119361877e-01,-1.399500016123056412e-02
-4.618659913539886475e-01,1.142230033874511719e-01,-1.300000026822090149e-02
-4.913609921932220459e-01,1.444779932498931885e-01,1.417500060051679611e-02
-4.536629915237426758e-01,1.339599937200546265e-01,-1.277399994432926178e-02
-4.950349926948547363e-01,1.631029993295669556e-01,-1.391300000250339508e-02
-4.654890000820159912e-01,1.093539968132972717e-01,-1.309899985790252686e-02
-5.024120211601257324e-01,1.088989973068237305e-01,-1.411600038409233093e-02
-4.755310118198394775e-01,1.252080053091049194e-01,1.530900131911039352e-02
-4.527480006217956543e-01,1.365880072116851807e-01,-1.274900045245885849e-02
-4.763480126857757568e-01,1.226520016789436340e-01,1.526699867099523544e-02
-5.020779967308044434e-01,1.398939937353134155e-01,1.335500087589025497e-02
-4.522680044174194336e-01,1.467549949884414673e-01,-1.273600012063980103e-02
-4.477440118789672852e-01,1.368999928236007690e-01,-1.261099986732006073e-02
-5.067269802093505859e-01,1.226650029420852661e-01,1.299900095909833908e-02
-4.778159856796264648e-01,9.744399785995483398e-02,-1.343899965286254883e-02
-4.957990050315856934e-01,1.711319983005523682e-01,-1.393400039523839951e-02
-5.215950012207031250e-01,1.238730028271675110e-01,-1.468400005251169205e-02
-5.230230093002319336e-01,1.366959959268569946e-01,-1.472999993711709976e-02
-5.106229782104492188e-01,1.050629988312721252e-01,-1.434099953621625900e-02
-5.063449740409851074e-01,1.152229979634284973e-01,1.302799861878156662e-02
-4.645679891109466553e-01,1.138940006494522095e-01,1.586800068616867065e-02
-4.555079936981201172e-01,1.409869939088821411e-01,1.633000001311302185e-02
-5.232909917831420898e-01,1.164759993553161621e-01,-1.473799999803304672e-02
-4.992229938507080078e-01,1.744239926338195801e-01,-1.402799971401691437e-02
-5.054720044136047363e-01,9.660899639129638672e-02,-1.420000009238719940e-02
-5.273820161819458008e-01,1.392039954662322998e-01,-1.487000007182359695e-02
-4.856999963521957397e-03,-7.737219929695129395e-01,1.980070024728775024e-01
5.402000620961189270e-03,-7.749249935150146484e-01,1.898089945316314697e-01
1.356500014662742615e-02,-7.711449861526489258e-01,1.997009962797164917e-01
1.271500065922737122e-02,-7.651159763336181641e-01,2.056349962949752808e-01
-2.856000093743205070e-03,-7.626349925994873047e-01,2.180559933185577393e-01
1.479599997401237488e-02,-7.627670168876647949e-01,1.911100000143051147e-01
1.058300025761127472e-02,-7.689539790153503418e-01,1.800089925527572632e-01
-5.919998511672019958e-04,-7.659419775009155273e-01,1.750649958848953247e-01
1.288999803364276886e-03,-7.906849980354309082e-01,2.156759947538375854e-01
1.068599987775087357e-02,-7.698280215263366699e-01,2.197899967432022095e-01
1.061599981039762497e-02,-7.805470228195190430e-01,2.202810049057006836e-01
1.276100054383277893e-02,-7.522119879722595215e-01,2.053110003471374512e-01
-6.277000065892934799e-03,-7.477769851684570312e-01,1.837799996137619019e-01
1.284999959170818329e-02,-7.645390033721923828e-01,1.727640032768249512e-01
-2.844000002369284630e-03,-7.470639944076538086e-01,2.181680053472518921e-01
1.737100072205066681e-02,-7.622190117835998535e-01,1.731369942426681519e-01
8.674999698996543884e-03,-7.606559991836547852e-01,1.663900017738342285e-01
1.740299910306930542e-02,-7.561680078506469727e-01,1.729159951210021973e-01
-6.800000090152025223e-03,-7.408409714698791504e-01,1.785330027341842651e-01
-1.227000029757618904e-03,-7.592319846153259277e-01,2.343759983777999878e-01
1.784699968993663788e-02,-7.544919848442077637e-01,1.698170006275177002e-01
1.276599988341331482e-02,-7.373160123825073242e-01,2.052749991416931152e-01
-1.399999950081110001e-03,-7.489510178565979004e-01,2.326329946517944336e-01
8.206999860703945160e-03,-7.566580176353454590e-01,1.598269939422607422e-01
-1.207000110298395157e-03,-7.476260066032409668e-01,2.345730066299438477e-01
8.144999854266643524e-03,-7.959010004997253418e-01,2.375250011682510376e-01
9.903999976813793182e-03,-7.376999855041503906e-01,2.252530008554458618e-01
1.871000044047832489e-02,-7.450969815254211426e-01,1.637910008430480957e-01
-5.609999876469373703e-03,-7.222329974174499512e-01,1.904529929161071777e-01
1.839699968695640564e-02,-7.381020188331604004e-01,1.659760028123855591e-01
-3.223000094294548035e-03,-7.230709791183471680e-01,2.143670022487640381e-01
5.499999970197677612e-04,-7.784649729728698730e-01,2.521770000457763672e-01
-2.640399932861328125e-01,-6.714090108871459961e-01,-8.945000357925891876e-03
-2.792499959468841553e-01,-6.793540120124816895e-01,-9.151999838650226593e-03
-2.472739964723587036e-01,-6.764720082283020020e-01,-8.716999553143978119e-03
-2.535310089588165283e-01,-6.610580086708068848e-01,3.968999721109867096e-03
-2.543700039386749268e-01,-6.825079917907714844e-01,4.377999342978000641e-03
-2.737970054149627686e-01,-6.742879748344421387e-01,8.691999129951000214e-03
-2.497899979352951050e-01,-6.825079917907714844e-01,6.486999802291393280e-03
-2.698720097541809082e-01,-6.717259883880615234e-01,1.507599931210279465e-02
-2.561790049076080322e-01,-6.627889871597290039e-01,1.731500029563903809e-02
-2.502990067005157471e-01,-6.589499711990356445e-01,1.495500002056360245e-02
-2.546199858188629150e-01,-6.793829798698425293e-01,2.497100085020065308e-02
-2.355549931526184082e-01,-6.825079917907714844e-01,1.024899911135435104e-02
-2.425400018692016602e-01,-6.538860201835632324e-01,1.656600087881088257e-02
-2.278430014848709106e-01,-6.555609703063964844e-01,-8.452000096440315247e-03
-2.391840070486068726e-01,-6.645560264587402344e-01,2.536500245332717896e-02
-2.293229997158050537e-01,-6.452569961547851562e-01,1.151000149548053741e-03
-2.215510010719299316e-01,-6.526240110397338867e-01,-8.365999907255172729e-03
-2.319519966840744019e-01,-6.762199997901916504e-01,2.555000036954879761e-02
-2.302500009536743164e-01,-6.458640098571777344e-01,2.080200240015983582e-02
-2.197249978780746460e-01,-6.636549830436706543e-01,2.586200088262557983e-02
-2.143049985170364380e-01,-6.418859958648681641e-01,-8.271999657154083252e-03
-2.050119936466217041e-01,-6.825079917907714844e-01,1.475400011986494064e-02
-2.171609997749328613e-01,-6.373199820518493652e-01,2.020199969410896301e-02
-2.097979933023452759e-01,-6.468650102615356445e-01,2.611600235104560852e-02
-1.904879957437515259e-01,-6.711090207099914551e-01,-8.057000115513801575e-03
-2.049230039119720459e-01,-6.428490281105041504e-01,2.624000236392021179e-02
-1.935960054397583008e-01,-6.825079917907714844e-01,1.317800115793943405e-02
-1.881929934024810791e-01,-6.702359914779663086e-01,-8.036999963223934174e-03
-2.005019932985305786e-01,-6.264460086822509766e-01,9.116000495851039886e-03
-1.850209981203079224e-01,-6.573510169982910156e-01,-8.008000440895557404e-03
-2.044669985771179199e-01,-6.290349960327148438e-01,2.441800013184547424e-02
-1.825080066919326782e-01,-6.825079917907714844e-01,-5.253000184893608093e-03
8.536700159311294556e-02,-3.139869868755340576e-01,-1.632580012083053589e-01
8.854900300502777100e-02,-3.113999962806701660e-01,-1.593890041112899780e-01
8.490599691867828369e-02,-3.059369921684265137e-01,-1.638199985027313232e-01
8.453200012445449829e-02,-3.223260045051574707e-01,-1.642750054597854614e-01
8.744999766349792480e-02,-3.031319975852966309e-01,-1.661899983882904053e-01
9.979599714279174805e-02,-3.252409994602203369e-01,-1.457139998674392700e-01
9.189900010824203491e-02,-3.126159906387329102e-01,-1.348080039024353027e-01
7.344099879264831543e-02,-3.408919870853424072e-01,-1.612129956483840942e-01
8.780500292778015137e-02,-2.842110097408294678e-01,-1.683930009603500366e-01
8.076900243759155273e-02,-2.840920090675354004e-01,-1.684069931507110596e-01
1.014320030808448792e-01,-3.329589962959289551e-01,-1.436839997768402100e-01
1.033940017223358154e-01,-3.246749937534332275e-01,-1.377999931573867798e-01
1.025310009717941284e-01,-2.938660085201263428e-01,-1.403889954090118408e-01
8.759299665689468384e-02,-3.483709990978240967e-01,-1.551190018653869629e-01
9.562399983406066895e-02,-3.456670045852661133e-01,-1.507859975099563599e-01
4.969599843025207520e-02,-3.053739964962005615e-01,-1.659280061721801758e-01
8.745300024747848511e-02,-3.495270013809204102e-01,-1.534530073404312134e-01
5.426499992609024048e-02,-2.913730144500732422e-01,-1.675589978694915771e-01
