x,y,z
5.921499729156494141e-01,-7.100000046193599701e-03,-7.693999912589788437e-03
5.863220095634460449e-01,-5.264000035822391510e-03,-7.100999820977449417e-03
5.855759978294372559e-01,-3.984000068157911301e-03,-7.025000173598527908e-03
6.104670166969299316e-01,-1.996000297367572784e-03,-9.560000151395797729e-03
5.963029861450195312e-01,1.534000132232904434e-02,-8.116999641060829163e-03
5.706369876861572266e-01,2.896999940276145935e-03,-5.503000225871801376e-03
6.058719754219055176e-01,1.325900014489889145e-02,-9.092000313103199005e-03
5.681369900703430176e-01,-9.289998561143875122e-04,-5.249000154435634613e-03
5.769569873809814453e-01,1.285100076347589493e-02,-6.147000007331371307e-03
5.925949811935424805e-01,9.923999197781085968e-03,-2.857000008225440979e-02
6.205649971961975098e-01,-6.147999782115221024e-03,-1.058799959719181061e-02
5.739650130271911621e-01,1.662099733948707581e-02,-5.841999780386686325e-03
6.186460256576538086e-01,1.001099962741136551e-02,-1.039300020784139633e-02
6.149929761886596680e-01,-1.538299955427646637e-02,-3.001300059258937836e-02
5.578140020370483398e-01,2.800021320581436157e-05,-6.424999795854091644e-03
5.641390085220336914e-01,5.950000137090682983e-03,-2.682100050151348114e-02
5.682749748229980469e-01,1.367399934679269791e-02,-2.707500010728836060e-02
5.922530293464660645e-01,3.012900054454803467e-02,-7.705000229179859161e-03
5.835899710655212402e-01,2.539699897170066833e-02,-2.801699936389923096e-02
6.251140236854553223e-01,-1.927999779582023621e-03,-3.069600090384483337e-02
5.550749897956848145e-01,8.549997583031654358e-04,-2.613100036978721619e-02
5.785239934921264648e-01,3.282000124454498291e-02,-6.306000053882598877e-03
5.579959750175476074e-01,1.473999861627817154e-02,-2.644300088286399841e-02
5.937200188636779785e-01,3.788200020790100098e-02,-7.853999733924865723e-03
5.874069929122924805e-01,3.854500129818916321e-02,-7.211000192910432816e-03
6.281390190124511719e-01,9.537001140415668488e-03,-3.090099990367889404e-02
5.984029769897460938e-01,3.895600140094757080e-02,-8.330999873578548431e-03
5.701469779014587402e-01,3.041899949312210083e-02,-2.718999981880187988e-02
5.452659726142883301e-01,3.818999975919723511e-03,-7.505000103265047073e-03
5.673800110816955566e-01,3.430100157856941223e-02,-5.171999800950288773e-03
5.438280105590820312e-01,8.888999931514263153e-03,-2.772999927401542664e-03
5.438470244407653809e-01,4.247999750077724457e-03,-2.104699984192848206e-02
9.730400145053863525e-02,6.627330183982849121e-01,-1.557119935750961304e-01
9.742800146341323853e-02,6.674739718437194824e-01,-1.485890001058578491e-01
9.698499739170074463e-02,6.564019918441772461e-01,-1.491270065307617188e-01
8.450300246477127075e-02,6.627539992332458496e-01,-1.557089984416961670e-01
9.338899701833724976e-02,6.770970225334167480e-01,-1.535010039806365967e-01
1.009289994835853577e-01,6.515430212020874023e-01,-1.443330049514770508e-01
8.451700210571289062e-02,6.732500195503234863e-01,-1.544869989156723022e-01
9.059599786996841431e-02,6.791390180587768555e-01,-1.569010019302368164e-01
9.720399975776672363e-02,6.793490052223205566e-01,-1.488610059022903442e-01
8.375299721956253052e-02,6.486870050430297852e-01,-1.573490053415298462e-01
9.257800132036209106e-02,6.419420242309570312e-01,-1.544889956712722778e-01
8.140700310468673706e-02,6.463999748229980469e-01,-1.680790036916732788e-01
1.000590026378631592e-01,6.367980241775512695e-01,-1.427479982376098633e-01
9.627299755811691284e-02,6.921100020408630371e-01,-1.499930024147033691e-01
1.000590026378631592e-01,6.651120185852050781e-01,-1.253889948129653931e-01
6.533499807119369507e-02,6.592640280723571777e-01,-1.561159938573837280e-01
9.249699860811233521e-02,6.301810145378112793e-01,-1.545879989862442017e-01
9.090899676084518433e-02,6.983860135078430176e-01,-1.512849926948547363e-01
1.000590026378631592e-01,7.019429802894592285e-01,-1.497289985418319702e-01
1.000590026378631592e-01,6.254280209541320801e-01,-1.392399966716766357e-01
9.765399992465972900e-02,6.208789944648742676e-01,-1.483139991760253906e-01
1.000590026378631592e-01,6.859499812126159668e-01,-1.202059984207153320e-01
6.128000095486640930e-02,6.872100234031677246e-01,-1.528259962797164917e-01
9.569100290536880493e-02,7.060409784317016602e-01,-1.502290070056915283e-01
9.346400201320648193e-02,7.082020044326782227e-01,-1.534149944782257080e-01
1.000590026378631592e-01,6.175090074539184570e-01,-1.497749984264373779e-01
5.991699919104576111e-02,6.346229910850524902e-01,-1.587789952754974365e-01
1.000590026378631592e-01,6.145489811897277832e-01,-1.567800045013427734e-01
1.000590026378631592e-01,6.184260249137878418e-01,-1.355980038642883301e-01
5.224800109863281250e-02,6.424729824066162109e-01,-1.580310016870498657e-01
1.000590026378631592e-01,6.133040189743041992e-01,-1.526499986648559570e-01
4.998699948191642761e-02,6.444810032844543457e-01,-1.578390002250671387e-01
-4.856999963521957397e-03,-7.737219929695129395e-01,1.980070024728775024e-01
5.402000620961189270e-03,-7.749249935150146484e-01,1.898089945316314697e-01
1.356500014662742615e-02,-7.711449861526489258e-01,1.997009962797164917e-01
1.271500065922737122e-02,-7.651159763336181641e-01,2.056349962949752808e-01
-2.856000093743205070e-03,-7.626349925994873047e-01,2.180559933185577393e-01
1.479599997401237488e-02,-7.627670168876647949e-01,1.911100000143051147e-01
1.058300025761127472e-02,-7.689539790153503418e-01,1.800089925527572632e-01
-5.919998511672019958e-04,-7.659419775009155273e-01,1.750649958848953247e-01
1.288999803364276886e-03,-7.906849980354309082e-01,2.156759947538375854e-01
1.068599987775087357e-02,-7.698280215263366699e-01,2.197899967432022095e-01
1.061599981039762497e-02,-7.805470228195190430e-01,2.202810049057006836e-01
1.276100054383277893e-02,-7.522119879722595215e-01,2.053110003471374512e-01
-6.277000065892934799e-03,-7.477769851684570312e-01,1.837799996137619019e-01
1.284999959170818329e-02,-7.645390033721923828e-01,1.727640032768249512e-01
-2.844000002369284630e-03,-7.470639944076538086e-01,2.181680053472518921e-01
1.737100072205066681e-02,-7.622190117835998535e-01,1.731369942426681519e-01
8.674999698996543884e-03,-7.606559991836547852e-01,1.663900017738342285e-01
1.740299910306930542e-02,-7.561680078506469727e-01,1.729159951210021973e-01
-6.800000090152025223e-03,-7.408409714698791504e-01,1.785330027341842651e-01
-1.227000029757618904e-03,-7.592319846153259277e-01,2.343759983777999878e-01
1.784699968993663788e-02,-7.544919848442077637e-01,1.698170006275177002e-01
1.276599988341331482e-02,-7.373160123825073242e-01,2.052749991416931152e-01
-1.399999950081110001e-03,-7.489510178565979004e-01,2.326329946517944336e-01
8.206999860703945160e-03,-7.566580176353454590e-01,1.598269939422607422e-01
-1.207000110298395157e-03,-7.476260066032409668e-01,2.345730066299438477e-01
8.144999854266643524e-03,-7.959010004997253418e-01,2.375250011682510376e-01
9.903999976813793182e-03,-7.376999855041503906e-01,2.252530008554458618e-01
1.871000044047832489e-02,-7.450969815254211426e-01,1.637910008430480957e-01
-5.609999876469373703e-03,-7.222329974174499512e-01,1.904529929161071777e-01
1.839699968695640564e-02,-7.381020188331604004e-01,1.659760028123855591e-01
-3.223000094294548035e-03,-7.230709791183471680e-01,2.143670022487640381e-01
5.499999970197677612e-04,-7.784649729728698730e-01,2.521770000457763672e-01
-1.947540044784545898e-01,1.635410040616989136e-01,-8.096000179648399353e-03
-1.898850053548812866e-01,1.781349927186965942e-01,-8.051999844610691071e-03
-1.876679956912994385e-01,1.827919930219650269e-01,-8.031999692320823669e-03
-2.027029991149902344e-01,1.433600038290023804e-01,-8.166999556124210358e-03
-2.084520012140274048e-01,1.821070015430450439e-01,-8.218999952077865601e-03
-2.190289944410324097e-01,1.663790047168731689e-01,-8.332000114023685455e-03
-1.890109926462173462e-01,1.883450001478195190e-01,-8.043999783694744110e-03
-2.201450020074844360e-01,1.666239947080612183e-01,-8.346999995410442352e-03
-2.226790040731430054e-01,1.653520017862319946e-01,-8.382000029087066650e-03
-2.213519960641860962e-01,1.535480022430419922e-01,-8.364000357687473297e-03
-2.207230031490325928e-01,1.797180026769638062e-01,-8.355000056326389313e-03
-2.039609998464584351e-01,1.673250049352645874e-01,2.626500092446804047e-02
-1.862110048532485962e-01,1.638959944248199463e-01,2.671799995005130768e-02
-1.585280001163482666e-01,1.555320024490356445e-01,-7.770000025629997253e-03
-1.833710074424743652e-01,1.739600002765655518e-01,2.679100073873996735e-02
-2.119970023632049561e-01,1.662710011005401611e-01,2.605899982154369354e-02
-1.824789941310882568e-01,1.508619934320449829e-01,2.681400068104267120e-02
-1.984689980745315552e-01,2.042450010776519775e-01,-8.128999732434749603e-03
-1.994380056858062744e-01,1.227800026535987854e-01,-8.138000033795833588e-03
-1.766539961099624634e-01,1.258859932422637939e-01,-7.933000102639198303e-03
-2.165649980306625366e-01,1.791339963674545288e-01,2.594299800693988800e-02
-2.352160066366195679e-01,1.800210028886795044e-01,-8.551999926567077637e-03
-1.867610067129135132e-01,1.887390017509460449e-01,2.670400030910968781e-02
-2.106180042028427124e-01,2.063799947500228882e-01,-8.237999863922595978e-03
-2.258909940719604492e-01,1.972949951887130737e-01,-8.425000123679637909e-03
-2.265190035104751587e-01,1.742430031299591064e-01,2.568800188601016998e-02
-1.527110040187835693e-01,1.409810036420822144e-01,-7.718000095337629318e-03
-2.251020073890686035e-01,2.005140036344528198e-01,-8.414999581873416901e-03
-1.630290001630783081e-01,1.722089946269989014e-01,2.731099911034107208e-02
-1.666129976511001587e-01,1.413470059633255005e-01,2.721899934113025665e-02
-1.478240042924880981e-01,1.429120004177093506e-01,-7.674000225961208344e-03
-1.918500065803527832e-01,1.256189942359924316e-01,2.657400257885456085e-02
3.018440008163452148e-01,-6.825079917907714844e-01,5.522000137716531754e-03
2.858250141143798828e-01,-6.825079917907714844e-01,2.345999935641884804e-03
2.844280004501342773e-01,-6.825079917907714844e-01,3.550000023096799850e-03
2.834140062332153320e-01,-6.729500293731689453e-01,1.744499988853931427e-02
2.767269909381866455e-01,-6.825079917907714844e-01,1.711500063538551331e-02
2.771030068397521973e-01,-6.628789901733398438e-01,2.372999908402562141e-03
2.704229950904846191e-01,-6.584470272064208984e-01,1.510299928486347198e-02
2.607659995555877686e-01,-6.520360112190246582e-01,2.846000017598271370e-03
2.497230023145675659e-01,-6.825079917907714844e-01,1.356299966573715210e-02
2.475100010633468628e-01,-6.825079917907714844e-01,3.310000058263540268e-03
2.512759864330291748e-01,-6.684690117835998535e-01,-1.174000091850757599e-02
2.471400052309036255e-01,-6.825079917907714844e-01,-3.452999982982873917e-03
2.459090054035186768e-01,-6.825079917907714844e-01,3.867000108584761620e-03
2.390190064907073975e-01,-6.825079917907714844e-01,-1.077300123870372772e-02
2.345670014619827271e-01,-6.814439892768859863e-01,1.992199942469596863e-02
2.435999959707260132e-01,-6.477059721946716309e-01,1.946399919688701630e-02
2.445109933614730835e-01,-6.412469744682312012e-01,1.563799940049648285e-02
2.264149934053421021e-01,-6.825079917907714844e-01,-1.087000127881765366e-03
2.281759977340698242e-01,-6.652100086212158203e-01,2.024599909782409668e-02
2.300239950418472290e-01,-6.547530293464660645e-01,2.015200071036815643e-02
2.341440021991729736e-01,-6.453539729118347168e-01,-1.114599965512752533e-02
2.225300073623657227e-01,-6.825079917907714844e-01,9.696999564766883850e-03
2.253189980983734131e-01,-6.618989706039428711e-01,2.039000019431114197e-02
2.200340032577514648e-01,-6.825079917907714844e-01,7.768000010401010513e-03
2.227240055799484253e-01,-6.654419898986816406e-01,2.052200026810169220e-02
2.347089946269989014e-01,-6.347410082817077637e-01,1.319300010800361633e-02
2.345560044050216675e-01,-6.346369981765747070e-01,-6.426000501960515976e-03
2.190199941396713257e-01,-6.765429973602294922e-01,-1.067399978637695312e-02
2.306099981069564819e-01,-6.320199966430664062e-01,1.085400022566318512e-02
2.152310013771057129e-01,-6.811500191688537598e-01,2.090200036764144897e-02
2.121589928865432739e-01,-6.825079917907714844e-01,-9.581999853253364563e-03
2.252490073442459106e-01,-6.314780116081237793e-01,2.039399929344654083e-02
1.544419974088668823e-01,4.223229885101318359e-01,-8.744000457227230072e-03
1.639409959316253662e-01,4.267390072345733643e-01,-8.983000181615352631e-03
1.497800052165985107e-01,4.100149869918823242e-01,-8.626000024378299713e-03
1.369740068912506104e-01,4.190599918365478516e-01,-8.302999660372734070e-03
1.464190036058425903e-01,4.385080039501190186e-01,-8.541000075638294220e-03
1.538860052824020386e-01,4.437189996242523193e-01,-8.729999884963035583e-03
1.710380017757415771e-01,4.075019955635070801e-01,-9.173000231385231018e-03
1.374640017747879028e-01,4.422880113124847412e-01,-8.314999751746654510e-03
1.753679960966110229e-01,4.031180143356323242e-01,-9.309000335633754730e-03
1.516889929771423340e-01,4.499639868736267090e-01,9.669996798038482666e-04
1.832789927721023560e-01,4.318610131740570068e-01,-9.556000120937824249e-03
1.823049932718276978e-01,4.328469932079315186e-01,-2.487000077962875366e-03
1.815090030431747437e-01,4.332920014858245850e-01,4.190001636743545532e-04
1.465259939432144165e-01,4.528500139713287354e-01,-2.520000096410512924e-03
1.506550014019012451e-01,4.260030090808868408e-01,2.380099892616271973e-02
1.872050017118453979e-01,4.175609946250915527e-01,-9.678999893367290497e-03
1.778009980916976929e-01,3.978300094604492188e-01,-9.384999983012676239e-03
1.517010033130645752e-01,4.131030142307281494e-01,2.377399802207946777e-02
1.524489969015121460e-01,3.865050077438354492e-01,-8.693000301718711853e-03
1.915930062532424927e-01,4.202669858932495117e-01,-9.816000238060951233e-03
1.679690033197402954e-01,4.395520091056823730e-01,2.329899743199348450e-02
1.329910010099411011e-01,4.220069944858551025e-01,2.424699813127517700e-02
1.470430046319961548e-01,4.431860148906707764e-01,2.389200031757354736e-02
1.387590020895004272e-01,4.571920037269592285e-01,2.791999839246273041e-03
1.260689944028854370e-01,3.941540122032165527e-01,-8.027999661862850189e-03
1.752929985523223877e-01,3.881239891052246094e-01,-9.306999854743480682e-03
1.386789977550506592e-01,4.572370052337646484e-01,1.016900036484003067e-02
1.256030052900314331e-01,4.291830062866210938e-01,2.443400025367736816e-02
1.935490071773529053e-01,4.007520079612731934e-01,-9.877000004053115845e-03
1.522960066795349121e-01,3.905630111694335938e-01,2.375900000333786011e-02
1.293639987707138062e-01,4.620310068130493164e-01,-8.111000061035156250e-03
1.310829967260360718e-01,3.815250098705291748e-01,-8.154000155627727509e-03
2.702400088310241699e-02,2.249400019645690918e-01,4.335499927401542664e-02
3.280799835920333862e-02,2.176569998264312744e-01,4.281099885702133179e-02
1.461100019514560699e-02,2.381229996681213379e-01,4.399999976158142090e-02
3.914399817585945129e-02,2.354799956083297729e-01,2.661800011992454529e-02
1.556299999356269836e-02,2.468760013580322266e-01,4.418699815869331360e-02
3.797300159931182861e-02,2.075850069522857666e-01,2.937600016593933105e-02
3.926299884915351868e-02,2.110030055046081543e-01,2.661499939858913422e-02
2.023099921643733978e-02,1.989019960165023804e-01,4.076600074768066406e-02
2.822799980640411377e-02,2.529200017452239990e-01,4.422799870371818542e-02
4.732200130820274353e-02,2.344110012054443359e-01,2.641200087964534760e-02
-2.142000943422317505e-03,2.205850034952163696e-01,4.304600134491920471e-02
5.270399898290634155e-02,2.269050031900405884e-01,2.627599984407424927e-02
5.336700007319450378e-02,2.235279977321624756e-01,2.625899948179721832e-02
3.621999919414520264e-02,2.562339901924133301e-01,4.158800095319747925e-02
1.826399937272071838e-02,2.573080062866210938e-01,4.422799870371818542e-02
4.035399854183197021e-02,2.517270147800445557e-01,2.658800035715103149e-02
4.219999909400939941e-02,1.980700045824050903e-01,2.654100023210048676e-02
-2.230999991297721863e-03,2.492779940366744995e-01,4.421100020408630371e-02
-7.952000945806503296e-03,2.416729927062988281e-01,4.410799965262413025e-02
-5.051001906394958496e-03,2.016920000314712524e-01,4.113499820232391357e-02
2.276000007987022400e-02,2.650960087776184082e-01,4.422799870371818542e-02
4.330400004982948303e-02,2.581050097942352295e-01,2.651299908757209778e-02
